Site Name ,AZ2
324,22/05/2022 , 23:30:00,524,524
325,22/05/2022 , 23:45:00,329,329
326,22/05/2022 , 24:00:00,197,197
327,23/05/2022 , 00:15:00,115,115
328,23/05/2022 , 00:30:00,67,67
329,23/05/2022 , 00:45:00,40,40
330,23/05/2022 , 01:00:00,26,26
331,23/05/2022 , 01:15:00,17,17
332,23/05/2022 , 01:30:00,14,14
333,23/05/2022 , 01:45:00,12,12
334,23/05/2022 , 02:00:00,12,12
335,23/05/2022 , 02:15:00,13,13
336,23/05/2022 , 02:30:00,16,16
337,23/05/2022 , 02:45:00,23,23
338,23/05/2022 , 03:00:00,36,36
339,23/05/2022 , 03:15:00,57,57
340,23/05/2022 , 03:30:00,98,98
341,23/05/2022 , 03:45:00,161,161
342,23/05/2022 , 04:00:00,266,266
343,23/05/2022 , 04:15:00,427,427
344,23/05/2022 , 04:30:00,638,638
345,23/05/2022 , 04:45:00,894,894
346,23/05/2022 , 05:00:00,1182,1182
347,23/05/2022 , 05:15:00,1487,1487
348,23/05/2022 , 05:30:00,1813,1813
349,23/05/2022 , 05:45:00,3187,3187
350,23/05/2022 , 06:00:00,2311,2311
351,23/05/2022 , 06:15:00,2545,2545
352,23/05/2022 , 06:30:00,2780,2780
353,23/05/2022 , 06:45:00,4486,4486
354,23/05/2022 , 07:00:00,12825,12825
355,23/05/2022 , 07:15:00,14438,14438
356,23/05/2022 , 07:30:00,16055,16055
357,23/05/2022 , 07:45:00,17702,17702
358,23/05/2022 , 08:00:00,19358,19358
359,23/05/2022 , 08:15:00,21076,21076
360,23/05/2022 , 08:30:00,22826,22826
361,23/05/2022 , 08:45:00,24401,24401
362,23/05/2022 , 09:00:00,25590,25590
363,23/05/2022 , 09:15:00,27638,27638
364,23/05/2022 , 09:30:00,29274,29274
365,23/05/2022 , 09:45:00,30827,30827
366,23/05/2022 , 10:00:00,32228,32228
367,23/05/2022 , 10:15:00,33653,33653
368,23/05/2022 , 10:30:00,35037,35037
369,23/05/2022 , 10:45:00,36386,36386
370,23/05/2022 , 11:00:00,39331,39331
371,23/05/2022 , 11:15:00,42504,42504
372,23/05/2022 , 11:30:00,32757,32757
373,23/05/2022 , 11:45:00,36385,36385
374,23/05/2022 , 12:00:00,37986,37986
375,23/05/2022 , 12:15:00,43881,43881
376,23/05/2022 , 12:30:00,37095,37095
377,23/05/2022 , 12:45:00,44555,44555
378,23/05/2022 , 13:00:00,44130,44130
379,23/05/2022 , 13:15:00,44262,44262
380,23/05/2022 , 13:30:00,44420,44420
381,23/05/2022 , 13:45:00,44564,44564
382,23/05/2022 , 14:00:00,44667,44667
383,23/05/2022 , 14:15:00,44712,44712
384,23/05/2022 , 14:30:00,44485,44485
385,23/05/2022 , 14:45:00,44286,44286
386,23/05/2022 , 15:00:00,43845,43845
387,23/05/2022 , 15:15:00,43423,43423
388,23/05/2022 , 15:30:00,42865,42865
389,23/05/2022 , 15:45:00,42224,42224
390,23/05/2022 , 16:00:00,41438,41438
391,23/05/2022 , 16:15:00,40622,40622
392,23/05/2022 , 16:30:00,39395,39395
393,23/05/2022 , 16:45:00,38371,38371
394,23/05/2022 , 17:00:00,37122,37122
395,23/05/2022 , 17:15:00,35940,35940
396,23/05/2022 , 17:30:00,34724,34724
397,23/05/2022 , 17:45:00,33253,33253
398,23/05/2022 , 18:00:00,31652,31652
399,23/05/2022 , 18:15:00,30016,30016
400,23/05/2022 , 18:30:00,28462,28462
401,23/05/2022 , 18:45:00,26814,26814
402,23/05/2022 , 19:00:00,25215,25215
403,23/05/2022 , 19:15:00,23443,23443
404,23/05/2022 , 19:30:00,21765,21765
405,23/05/2022 , 19:45:00,20150,20150
406,23/05/2022 , 20:00:00,18355,18355
407,23/05/2022 , 20:15:00,16574,16574
408,23/05/2022 , 20:30:00,15017,15017
409,23/05/2022 , 20:45:00,13230,13230
410,23/05/2022 , 21:00:00,11477,11477
411,23/05/2022 , 21:15:00,9472,9472
412,23/05/2022 , 21:30:00,7623,7623
413,23/05/2022 , 21:45:00,5986,5986
414,23/05/2022 , 22:00:00,3943,3943
415,23/05/2022 , 22:15:00,2063,2063
416,23/05/2022 , 22:30:00,1746,1746
417,23/05/2022 , 22:45:00,1417,1417
418,23/05/2022 , 23:00:00,1099,1099
419,23/05/2022 , 23:15:00,811,811
420,23/05/2022 , 23:30:00,562,562
421,23/05/2022 , 23:45:00,357,357
422,23/05/2022 , 24:00:00,212,212
423,24/05/2022 , 00:15:00,118,118
424,24/05/2022 , 00:30:00,69,69
425,24/05/2022 , 00:45:00,41,41
426,24/05/2022 , 01:00:00,27,27
427,24/05/2022 , 01:15:00,19,19
428,24/05/2022 , 01:30:00,15,15
429,24/05/2022 , 01:45:00,13,13
430,24/05/2022 , 02:00:00,13,13
431,24/05/2022 , 02:15:00,14,14
432,24/05/2022 , 02:30:00,17,17
433,24/05/2022 , 02:45:00,24,24
434,24/05/2022 , 03:00:00,37,37
435,24/05/2022 , 03:15:00,61,61
436,24/05/2022 , 03:30:00,106,106
437,24/05/2022 , 03:45:00,181,181
438,24/05/2022 , 04:00:00,279,279
439,24/05/2022 , 04:15:00,472,472
440,24/05/2022 , 04:30:00,710,710
441,24/05/2022 , 04:45:00,985,985
442,24/05/2022 , 05:00:00,1219,1219
443,24/05/2022 , 05:15:00,1127,1127
444,24/05/2022 , 05:30:00,1920,1920
445,24/05/2022 , 05:45:00,3369,3369
446,24/05/2022 , 06:00:00,2439,2439
447,24/05/2022 , 06:15:00,2679,2679
448,24/05/2022 , 06:30:00,2918,2918
449,24/05/2022 , 06:45:00,4972,4972
450,24/05/2022 , 07:00:00,12892,12892
451,24/05/2022 , 07:15:00,14534,14534
452,24/05/2022 , 07:30:00,16178,16178
453,24/05/2022 , 07:45:00,17592,17592
454,24/05/2022 , 08:00:00,19617,19617
455,24/05/2022 , 08:15:00,21309,21309
456,24/05/2022 , 08:30:00,22940,22940
457,24/05/2022 , 08:45:00,24529,24529
458,24/05/2022 , 09:00:00,26150,26150
459,24/05/2022 , 09:15:00,27713,27713
460,24/05/2022 , 09:30:00,29323,29323
461,24/05/2022 , 09:45:00,30765,30765
462,24/05/2022 , 10:00:00,32193,32193
463,24/05/2022 , 10:15:00,33618,33618
464,24/05/2022 , 10:30:00,34768,34768
465,24/05/2022 , 10:45:00,35261,35261
466,24/05/2022 , 11:00:00,37357,37357
467,24/05/2022 , 11:15:00,38508,38508
468,24/05/2022 , 11:30:00,39531,39531
469,24/05/2022 , 11:45:00,40457,40457
470,24/05/2022 , 12:00:00,41149,41149
471,24/05/2022 , 12:15:00,42055,42055
472,24/05/2022 , 12:30:00,42692,42692
473,24/05/2022 , 12:45:00,43195,43195
474,24/05/2022 , 13:00:00,43573,43573
475,24/05/2022 , 13:15:00,43858,43858
476,24/05/2022 , 13:30:00,44270,44270
477,24/05/2022 , 13:45:00,44357,44357
478,24/05/2022 , 14:00:00,44340,44340
479,24/05/2022 , 14:15:00,44374,44374
480,24/05/2022 , 14:30:00,44476,44476
481,24/05/2022 , 14:45:00,43984,43984
482,24/05/2022 , 15:00:00,44231,44231
483,24/05/2022 , 15:15:00,43949,43949
484,24/05/2022 , 15:30:00,40316,40316
485,24/05/2022 , 15:45:00,40539,40539
486,24/05/2022 , 16:00:00,40315,40315
487,24/05/2022 , 16:15:00,39855,39855
488,24/05/2022 , 16:30:00,39104,39104
489,24/05/2022 , 16:45:00,11062,11062
490,24/05/2022 , 17:00:00,251,251
491,24/05/2022 , 17:15:00,0,0
492,24/05/2022 , 17:30:00,0,0
493,24/05/2022 , 17:45:00,0,0
494,24/05/2022 , 18:00:00,0,0
495,24/05/2022 , 18:15:00,42,42
496,24/05/2022 , 18:30:00,75,75
497,24/05/2022 , 18:45:00,62,62
498,24/05/2022 , 19:00:00,63,63
499,24/05/2022 , 19:15:00,63,63
500,24/05/2022 , 19:30:00,63,63
501,24/05/2022 , 19:45:00,39,39
502,24/05/2022 , 20:00:00,0,0
503,24/05/2022 , 20:15:00,0,0
504,24/05/2022 , 20:30:00,0,0
505,24/05/2022 , 20:45:00,0,0
506,24/05/2022 , 21:00:00,0,0
507,24/05/2022 , 21:15:00,0,0
508,24/05/2022 , 21:30:00,0,0
509,24/05/2022 , 21:45:00,0,0
510,24/05/2022 , 22:00:00,0,0
511,24/05/2022 , 22:15:00,0,0
512,24/05/2022 , 22:30:00,0,0
513,24/05/2022 , 22:45:00,0,0
514,24/05/2022 , 23:00:00,0,0
515,24/05/2022 , 23:15:00,0,0
516,24/05/2022 , 23:30:00,0,0
517,24/05/2022 , 23:45:00,0,0
518,24/05/2022 , 24:00:00,0,0
519,25/05/2022 , 00:15:00,0,0
520,25/05/2022 , 00:30:00,0,0
521,25/05/2022 , 00:45:00,0,0
522,25/05/2022 , 01:00:00,0,0
523,25/05/2022 , 01:15:00,0,0
524,25/05/2022 , 01:30:00,0,0
525,25/05/2022 , 01:45:00,0,0
526,25/05/2022 , 02:00:00,0,0
527,25/05/2022 , 02:15:00,0,0
528,25/05/2022 , 02:30:00,0,0
529,25/05/2022 , 02:45:00,0,0
530,25/05/2022 , 03:00:00,0,0
531,25/05/2022 , 03:15:00,0,0
532,25/05/2022 , 03:30:00,0,0
533,25/05/2022 , 03:45:00,0,0
534,25/05/2022 , 04:00:00,0,0
535,25/05/2022 , 04:15:00,0,0
536,25/05/2022 , 04:30:00,0,0
537,25/05/2022 , 04:45:00,0,0
538,25/05/2022 , 05:00:00,0,0
539,25/05/2022 , 05:15:00,0,0
540,25/05/2022 , 05:30:00,0,0
541,25/05/2022 , 05:45:00,0,0
542,25/05/2022 , 06:00:00,0,0
543,25/05/2022 , 06:15:00,0,0
544,25/05/2022 , 06:30:00,0,0
545,25/05/2022 , 06:45:00,0,0
546,25/05/2022 , 07:00:00,0,0
547,25/05/2022 , 07:15:00,0,0
548,25/05/2022 , 07:30:00,0,0
549,25/05/2022 , 07:45:00,0,0
550,25/05/2022 , 08:00:00,0,0
551,25/05/2022 , 08:15:00,10,10
552,25/05/2022 , 08:30:00,14,14
553,25/05/2022 , 08:45:00,15,15
554,25/05/2022 , 09:00:00,65,65
555,25/05/2022 , 09:15:00,89,89
556,25/05/2022 , 09:30:00,31,31
557,25/05/2022 , 09:45:00,0,0
558,25/05/2022 , 10:00:00,0,0
559,25/05/2022 , 10:15:00,0,0
560,25/05/2022 , 10:30:00,0,0
561,25/05/2022 , 10:45:00,0,0
562,25/05/2022 , 11:00:00,0,0
563,25/05/2022 , 11:15:00,0,0
564,25/05/2022 , 11:30:00,0,0
565,25/05/2022 , 11:45:00,0,0
566,25/05/2022 , 12:00:00,0,0
567,25/05/2022 , 12:15:00,0,0
568,25/05/2022 , 12:30:00,0,0
569,25/05/2022 , 12:45:00,1,1
570,25/05/2022 , 13:00:00,4,4
571,25/05/2022 , 13:15:00,6,6
572,25/05/2022 , 13:30:00,6,6
573,25/05/2022 , 13:45:00,1,1
574,25/05/2022 , 14:00:00,0,0
575,25/05/2022 , 14:15:00,1,1
576,25/05/2022 , 14:30:00,3,3
577,25/05/2022 , 14:45:00,3,3
578,25/05/2022 , 15:00:00,3,3
579,25/05/2022 , 15:15:00,1,1
580,25/05/2022 , 15:30:00,4,4
581,25/05/2022 , 15:45:00,5,5
582,25/05/2022 , 16:00:00,2,2
583,25/05/2022 , 16:15:00,2,2
584,25/05/2022 , 16:30:00,3,3
585,25/05/2022 , 16:45:00,8,8
586,25/05/2022 , 17:00:00,8,8
587,25/05/2022 , 17:15:00,8,8
588,25/05/2022 , 17:30:00,7,7
589,25/05/2022 , 17:45:00,8,8
590,25/05/2022 , 18:00:00,7,7
591,25/05/2022 , 18:15:00,6,6
592,25/05/2022 , 18:30:00,0,0
593,25/05/2022 , 18:45:00,0,0
594,25/05/2022 , 19:00:00,0,0
595,25/05/2022 , 19:15:00,0,0
596,25/05/2022 , 19:30:00,0,0
597,25/05/2022 , 19:45:00,0,0
598,25/05/2022 , 20:00:00,0,0
599,25/05/2022 , 20:15:00,0,0
600,25/05/2022 , 20:30:00,0,0
601,25/05/2022 , 20:45:00,0,0
602,25/05/2022 , 21:00:00,0,0
603,25/05/2022 , 21:15:00,0,0
604,25/05/2022 , 21:30:00,0,0
605,25/05/2022 , 21:45:00,0,0
606,25/05/2022 , 22:00:00,0,0
607,25/05/2022 , 22:15:00,0,0
608,25/05/2022 , 22:30:00,0,0
609,25/05/2022 , 22:45:00,0,0
610,25/05/2022 , 23:00:00,0,0
611,25/05/2022 , 23:15:00,0,0
612,25/05/2022 , 23:30:00,0,0
613,25/05/2022 , 23:45:00,0,0
614,25/05/2022 , 24:00:00,0,0
615,26/05/2022 , 00:15:00,0,0
616,26/05/2022 , 00:30:00,0,0
617,26/05/2022 , 00:45:00,0,0
618,26/05/2022 , 01:00:00,0,0
619,26/05/2022 , 01:15:00,0,0
620,26/05/2022 , 01:30:00,0,0
621,26/05/2022 , 01:45:00,0,0
622,26/05/2022 , 02:00:00,0,0
623,26/05/2022 , 02:15:00,0,0
624,26/05/2022 , 02:30:00,0,0
625,26/05/2022 , 02:45:00,0,0
626,26/05/2022 , 03:00:00,0,0
627,26/05/2022 , 03:15:00,0,0
628,26/05/2022 , 03:30:00,0,0
629,26/05/2022 , 03:45:00,0,0
630,26/05/2022 , 04:00:00,0,0
631,26/05/2022 , 04:15:00,0,0
632,26/05/2022 , 04:30:00,0,0
633,26/05/2022 , 04:45:00,0,0
634,26/05/2022 , 05:00:00,0,0
635,26/05/2022 , 05:15:00,0,0
636,26/05/2022 , 05:30:00,0,0
637,26/05/2022 , 05:45:00,0,0
638,26/05/2022 , 06:00:00,0,0
639,26/05/2022 , 06:15:00,0,0
640,26/05/2022 , 06:30:00,0,0
641,26/05/2022 , 06:45:00,0,0
642,26/05/2022 , 07:00:00,0,0
643,26/05/2022 , 07:15:00,0,0
644,26/05/2022 , 07:30:00,0,0
645,26/05/2022 , 07:45:00,0,0
646,26/05/2022 , 08:00:00,0,0
647,26/05/2022 , 08:15:00,0,0
648,26/05/2022 , 08:30:00,0,0
649,26/05/2022 , 08:45:00,0,0
650,26/05/2022 , 09:00:00,0,0
651,26/05/2022 , 09:15:00,0,0
652,26/05/2022 , 09:30:00,0,0
653,26/05/2022 , 09:45:00,0,0
654,26/05/2022 , 10:00:00,0,0
655,26/05/2022 , 10:15:00,0,0
656,26/05/2022 , 10:30:00,0,0
657,26/05/2022 , 10:45:00,0,0
658,26/05/2022 , 11:00:00,0,0
659,26/05/2022 , 11:15:00,4,4
660,26/05/2022 , 11:30:00,20,20
661,26/05/2022 , 11:45:00,19,19
662,26/05/2022 , 12:00:00,20,20
663,26/05/2022 , 12:15:00,20,20
664,26/05/2022 , 12:30:00,20,20
665,26/05/2022 , 12:45:00,14,14
666,26/05/2022 , 13:00:00,14,14
667,26/05/2022 , 13:15:00,17,17
668,26/05/2022 , 13:30:00,17,17
669,26/05/2022 , 13:45:00,14,14
670,26/05/2022 , 14:00:00,17,17
671,26/05/2022 , 14:15:00,20,20
672,26/05/2022 , 14:30:00,20,20
673,26/05/2022 , 14:45:00,19,19
674,26/05/2022 , 15:00:00,15,15
675,26/05/2022 , 15:15:00,16,16
676,26/05/2022 , 15:30:00,17,17
677,26/05/2022 , 15:45:00,14,14
678,26/05/2022 , 16:00:00,9,9
679,26/05/2022 , 16:15:00,7,7
680,26/05/2022 , 16:30:00,8,8
681,26/05/2022 , 16:45:00,8,8
682,26/05/2022 , 17:00:00,12,12
